Country Name,Year,Employment Sector: Agriculture,Employment Sector: Industry,Employment Sector: Services,Unemployment Rate,GDP (in USD)
Kenya,2009,40.5288631165735,12.7758723062629,46.6952645771636,2.818,42347217912.9176
"Korea, Rep.",2009,6.92359523382044,24.2974128857266,68.7789960655708,3.363,943941876218.743
Kuwait,2009,2.45716360318154,24.4907483398201,73.0520880569983,1.64,105968691905.415
Kyrgyz Republic,2009,34.0640965482424,21.2478454583889,44.6880967093007,2.744,4690061380.60253
Lao PDR,2009,72.6492700950796,7.89399072997124,19.4566977242751,0.834,5836137329.63305
Latvia,2009,8.75078536228251,24.3430837878037,66.9061308499138,17.515,25691530442.035
Lebanon,2009,4.40768823794062,22.851239614902,72.7410721471574,6.355,35399582928.6899
Lesotho,2009,32.454421472275,32.0659645851978,35.4797518398956,16.16,1740894964.80511
Liberia,2009,48.2323209698238,10.8836394196396,40.8840396105366,2.242,1768000000.0
Libya,2009,11.5854671416939,25.8411617179505,62.5733130591046,19.247,60808562033.4191
Lithuania,2009,8.98387962103372,26.8489300914506,64.1671137534086,13.785,37494380038.9213
Luxembourg,2009,1.35533894550288,12.9100575985822,85.7346034559149,5.194,54467289897.5582
"Macao SAR, China",2009,0.430617165203855,22.1415056730094,77.4275607641635,3.58,21587786905.8499
Madagascar,2009,75.2920620374423,5.34397622772067,19.3639516577382,3.887,9616879409.43789
Malawi,2009,68.4227368669755,7.21231584196269,24.3649292829175,4.754,9009887946.82039
Malaysia,2009,13.4962184591819,27.0122742860337,59.4915072547844,3.66,202257453036.641
Maldives,2009,14.021105578874,16.3109419341683,69.6679524869577,11.697,2345294875.0
Mali,2009,68.1495616071495,7.45727809123755,24.393160301613,1.423,12592138108.6378
Malta,2009,1.46101880138092,25.0229739463031,73.516007252316,6.889,8734745632.03365
Mauritania,2009,38.3772616457529,16.5618970394217,45.0608413148254,10.186,4714595547.75102
Mauritius,2009,9.03872612039606,29.6806279179917,61.2804580072325,7.257,9128843109.15588
Mexico,2009,14.5104422990112,22.4891612604392,63.0003941891978,5.356,943437415024.633
Moldova,2009,51.1390579773898,13.1135394931163,35.7474578625185,2.987,5439434271.78807
Mongolia,2009,36.1845064647151,15.3126577351669,48.5027410998302,5.86,4583850367.88972
Montenegro,2009,6.49942191922816,18.0401068452737,75.4604712354981,19.09,4159330369.5471
Morocco,2009,40.3006830409583,22.2967481836331,37.4025687754086,8.96,101154952240.881
Mozambique,2009,77.213746258678,4.95795397191483,17.8282997694072,3.208,12263894790.0125
Myanmar,2009,54.0863655183354,16.0925212157167,29.8211219177875,0.715,36906181380.8127
Namibia,2009,31.4511944578837,12.9725067839037,55.5762987582126,22.254,8938847189.07592
Nepal,2009,67.9480519141376,14.6839143634456,17.3680337224168,10.587,12854985464.0764
Netherlands,2009,3.13101674756351,18.5175496498798,78.3514336025567,4.352,878954223140.234
New Caledonia,2009,2.59348440578276,24.8508151630802,72.555700431137,13.97,8704438102.20142
New Zealand,2009,6.6375901329668,21.1984744467067,72.1639354203265,6.121,121663439315.385
Nicaragua,2009,28.6620708892398,18.6310663665617,52.7068627441985,8.16,8298702489.0801
Niger,2009,77.5722291796827,7.40357846941472,15.0241923509026,1.209,7352131309.73341
Nigeria,2009,42.0966727371367,10.3904333741984,47.5128938886649,3.766,295008835380.997
North Macedonia,2009,17.9777553083923,29.7862424165824,52.2361602628918,32.351,9401736825.42688
Norway,2009,2.70010760895754,20.2171073235616,77.0827850674809,3.1,387976400617.019
Oman,2009,6.74916040743792,31.1924800585221,62.05835953404,3.993,55454096228.8687
Pakistan,2009,43.30768721458,20.98466679694,35.70764598848,0.535,187337783856.466
Panama,2009,18.0396412456718,19.1733407876034,62.7870179667248,5.864,27791215500.0
Papua New Guinea,2009,27.3495581165392,7.02045238824081,65.6300335404192,2.089,11619456449.266
Paraguay,2009,27.9572112836214,17.6835649404857,54.3592237758929,5.46,22355151161.994
Peru,2009,29.3758396276929,16.8183452853887,53.8058085458515,3.96,120822986521.479
Philippines,2009,33.6800549578931,15.4744161773204,50.8455316630499,3.858,175974755881.372
Poland,2009,13.2845463330758,31.1105086732333,55.604951032832,8.131,440891472247.096
Portugal,2009,11.4449394599851,27.8058240503705,60.7492364896444,9.432,244667762835.543
Qatar,2009,1.57398708849164,58.4436316709739,39.9823812405345,0.31,97798351648.3516
Romania,2009,29.09155127549,30.0160880031277,40.8923721629606,6.859,174110532658.867
Russian Federation,2009,8.26815670777107,27.4978043914234,64.2340389008056,8.301,1222645900055.7
Rwanda,2009,80.6559113482896,5.24607896160087,14.0980417489644,11.663,5674476969.06444
Samoa,2009,32.4361640189636,14.164518007153,53.3993179738834,5.647,628006115.424052
Sao Tome and Principe,2009,23.8527845854813,17.8336009465055,58.3157272035832,15.134,200668065.03175
Saudi Arabia,2009,6.51803363040062,23.3236778239821,70.1582885456173,5.377,429097866666.667
Senegal,2009,38.6732803224406,17.8493133885097,43.4774062890497,2.814,16145867494.9405
Serbia,2009,23.8742184642404,25.3323617359523,50.7934197998073,16.116,46955984409.7271
Sierra Leone,2009,65.1197773989004,5.48844849715523,29.3917741039444,4.269,3953403098.37107
Singapore,2009,0.587907535979003,22.6195573281329,76.7925351358881,5.86,194150283771.566
Slovak Republic,2009,3.58696039336944,37.9266011164012,58.4863960866593,12.023,89342984697.5246
Slovenia,2009,9.12189723255828,33.1590500816826,57.7189509640169,5.858,49975540954.8465
Solomon Islands,2009,44.1494093228671,7.9819441626742,47.8686465144587,2.02,805557562.580059
Somalia,2009,35.335249109363,15.0857420883596,49.5790088022774,19.013,2948594552.44952
South Africa,2009,17.7759221136484,21.9946905973367,60.2293932545018,23.523,329754060647.129
South Sudan,2009,61.6169684663207,15.9162025611592,22.4668598135107,12.463,12231264525.0671
Spain,2009,4.12441679983274,24.5841746141249,71.2914137961523,17.857,1496587590847.66
Sri Lanka,2009,33.4890433270187,25.838756226544,40.6721874239405,5.85,42066224093.0065
St. Lucia,2009,12.9929489144673,19.6204119171706,67.3866391683621,15.37,1401507888.88889
St. Vincent and the Grenadines,2009,12.9180947878501,20.5791277626758,66.5027774494741,19.386,714300259.259259
Sudan,2009,46.0856713418886,15.0074393266428,38.9068893314686,13.0,51621044076.9231
Suriname,2009,8.00502188742973,24.2494944781459,67.7454836344244,8.72,3875409836.06557
Sweden,2009,2.17766891838632,20.1597630731743,77.6625680084394,8.351,434313804907.366
Switzerland,2009,3.34329952446809,22.1993176035431,74.4573828719889,4.109,554212916092.271
Syrian Arab Republic,2009,14.9330589096599,33.5918802992628,51.4750424929127,8.14,54111735628.7065
Tajikistan,2009,53.1286648034747,15.6898096209657,31.1814690581084,11.5,4979472364.4534
Tanzania,2009,70.9611574684015,5.64495330049902,23.3938892310995,2.5,29400573553.6075
Thailand,2009,39.8470030068027,20.5941638466574,39.5588305839823,1.49,281710630187.319
Timor-Leste,2009,56.1339847501813,9.90870690162103,33.9573083481977,3.291,726937800.0
Togo,2009,43.1727101220789,16.5720545479979,40.2552353299231,2.849,4721890900.22635
Tonga,2009,31.3462061463149,28.0717976611368,40.5819961925483,1.407,312415028.446113
Trinidad and Tobago,2009,3.90802989423864,30.5695053215273,65.522464784234,5.28,19172165225.5015
Tunisia,2009,18.4712188357519,32.3257451742874,49.2030359899607,13.29,43455740497.3061
Turkiye,2009,22.9470262450862,25.302973408508,51.7499957276623,14.026,649289324627.732
Turkmenistan,2009,30.9549632915,29.1544410765981,39.890595631902,4.0,20214385964.9123
Uganda,2009,73.7856372583013,7.08769487955717,19.1266678621415,3.6,25127805566.6584
Ukraine,2009,16.8372796994472,26.9917994239167,56.170920876636,8.84,121552153444.124
United Arab Emirates,2009,3.86565533570231,25.7360437065363,70.3983009577614,2.944,253547358747.447
United Kingdom,2009,1.10915027730949,19.6113535593574,79.2794961633331,7.627,2412840006231.5
United States,2009,1.62657070517662,19.760485558092,78.6129339895663,9.254,14478067000000.0
Uruguay,2009,10.9529317094501,20.9600860068153,68.0869175975016,7.74,32708319077.5179
Uzbekistan,2009,27.7079817918728,22.3225547165968,49.9694634915304,5.04,33689223673.2577
Vanuatu,2009,60.5451342107991,7.03388952223028,32.4209762669707,4.565,592622319.145664
"Venezuela, RB",2009,8.62965719543114,22.4642036471662,68.9061307313114,6.097,329787628928.471
Viet Nam,2009,47.5525762940184,21.8479627595102,30.5994630080665,1.737,106014659565.214
Virgin Islands (U.S.),2009,1.80005538631958,18.3669556696419,79.8329889440385,11.527,4201000000.0
West Bank and Gaza,2009,11.8162219655295,24.1030684950307,64.0807095394398,20.452,8085700000.0
"Yemen, Rep.",2009,25.2415542051766,18.4910905380947,56.2673552567288,12.763,25130278212.5575
Zambia,2009,67.7346625966754,8.0505825057575,24.2147548975671,10.582,15328342303.9575
Zimbabwe,2009,69.8224974979279,9.12480744486228,21.0526950572098,5.453,9665815601.13562
Afghanistan,2010,54.3494198640771,15.0298662060369,30.6206978134324,7.753,15856668555.8336
Albania,2010,42.084408429302,20.5928392883804,37.3227522823177,14.086,12086545641.299
Algeria,2010,12.0062071267124,30.3792304249688,57.6145727012536,9.96,177785053939.531
Angola,2010,48.6825181321233,8.36169982630162,42.955782041575,16.618,83799474069.7315
Argentina,2010,8.93145346549583,21.5297506991779,69.5387958353262,7.714,423627422092.49
Armenia,2010,52.7911553020822,15.6160057917214,31.5928389061964,19.523,9260285755.62424
Australia,2010,3.23040635832161,20.9767784256494,75.7928061668408,5.214,1148838233480.72
Austria,2010,5.42974151933372,24.7204527689601,69.8498057117062,4.883,389827789217.634
Azerbaijan,2010,38.2299753474528,13.7167783210161,48.0532463315311,5.63,52909294791.9262
"Bahamas, The",2010,3.26552830621132,14.4900297960119,82.2450148980059,14.432,10095760000.0
Bahrain,2010,1.08769762881917,35.7194061316946,63.1930422391679,1.13,26805984042.5532
Bangladesh,2010,47.3063798039789,17.6272294077902,35.066392616015,3.379,115275540051.262
Barbados,2010,2.99541256715157,19.1148065431279,77.8897808897205,10.69,5191188500.0
Belarus,2010,12.7785190840784,32.8684476366487,54.353053666612,6.045,57231904542.8755
Belgium,2010,1.35198103986182,23.3750875924463,75.2729313676919,8.293,481556503720.001
Belize,2010,18.4769610462306,15.7986243628561,65.7244145909133,8.416,1745700000.0
Benin,2010,45.1662421264443,18.1972319766022,36.6365258969536,1.04,9535345015.78355
Bhutan,2010,57.1901599647784,6.36771108502104,36.4424346932785,3.32,1708880730.20989
Bolivia,2010,31.740053634904,18.9030196643486,49.3569267007474,2.608,19649723722.1034
Bosnia and Herzegovina,2010,19.6939404416518,30.8597214497242,49.4463381086241,27.312,17176315803.7298
Botswana,2010,23.8862048023495,18.1893444282291,57.9244507694213,17.86,12637273429.1339
Brazil,2010,11.46630929021,23.3149171738863,65.2187735359038,8.422,2208837745100.55
Brunei Darussalam,2010,1.36526250623189,18.0858932005325,80.5488442932356,6.455,13707121031.2552
Bulgaria,2010,6.81495120815251,32.9792785673231,60.2057702245244,10.279,50689051382.4361
Burkina Faso,2010,79.1057971098802,5.87412111209626,15.0200817780236,3.723,10109619740.6994
Burundi,2010,88.288090047336,2.98893501411112,8.72300070523406,1.616,2032135192.01248
Cabo Verde,2010,20.1608424470267,21.3324504442926,58.5067071086808,10.67,1824751467.92957
Cambodia,2010,54.7856713912972,15.9732713512723,29.2410572574306,0.771,13808673288.0696
Cameroon,2010,54.9885715552421,12.2398441278443,32.7715843169136,4.11,27507501821.0296
Canada,2010,1.80749588195158,20.1505184031391,78.0419857149093,8.178,1617343367486.26
Central African Republic,2010,73.3727952210326,6.65361637279582,19.9735884061716,5.291,2142591540.40068
Chad,2010,74.8696433429521,6.06223382890891,19.068097114231,0.878,14058506663.7252
Chile,2010,10.6824169618535,22.937685216006,66.3799117553583,8.278,217051209238.534
China,2010,36.7006111093691,28.6998252249055,34.5995635314587,4.53,6192564874453.29
Colombia,2010,18.5422274047853,19.8288216280303,61.6289458293774,11.153,286498534094.963
Comoros,2010,45.3632232116109,16.9344815057972,37.7022952825919,4.248,907979446.419588
"Congo, Dem. Rep.",2010,66.1182556304501,8.19487005652726,25.6868743130226,4.096,21565721044.8462
"Congo, Rep.",2010,35.5711781368757,24.9335428955435,39.4952789675808,19.345,13148396211.5955
Costa Rica,2010,12.3509227187138,19.6229979706566,68.0260793106297,7.171,37658616951.8182
Cote d'Ivoire,2010,47.4293188898527,11.3542297104703,41.2164653448502,6.618,34936307980.063
Croatia,2010,14.2543330345869,27.4517319052441,58.2939932197554,11.62,58981738868.753
Cuba,2010,18.6008115270655,17.0823656401472,64.316842911145,2.5,59562962962.963
Cyprus,2010,3.79540785904742,20.4025952656042,75.8019968753483,6.359,25799940077.6075
Czechia,2010,3.09617998390102,37.9871698487944,58.9166501673046,7.281,211168667286.27
Denmark,2010,2.54375012423951,19.8658700835377,77.5903797922228,7.746,322345594075.47
Djibouti,2010,1.78219902623559,4.80016813198361,93.4169322918491,26.371,1128611700.3618
Dominican Republic,2010,12.4171074158369,18.4801274582388,69.102792566985,5.212,53801053352.5005
Ecuador,2010,27.8778148629147,18.4884310278788,53.6337541092066,4.088,68151329000.0
"Egypt, Arab Rep.",2010,28.2763541482544,25.3827096369711,46.3409324012258,8.757,218983666061.706
El Salvador,2010,20.7782421276402,21.3498195329266,57.8719383394332,4.893,18447920000.0
Equatorial Guinea,2010,54.8789454259069,14.9825196671907,30.1382442945531,8.07,16314443436.2903
Eritrea,2010,67.5485280864896,8.84523442260961,23.6062374909007,5.675,1589515447.15447
Estonia,2010,4.2170637667528,30.3175215459162,65.4652385506772,16.707,19524355419.038
Eswatini,2010,14.8779615872654,25.1030245412511,60.0194067200679,26.736,4438765085.93784
Ethiopia,2010,73.836979003895,7.94539716319159,18.2176263939356,2.3,29933790334.3418
Fiji,2010,29.7908890053318,16.6994387333416,53.5096722613266,4.343,3140166712.79624
Finland,2010,4.43939575502498,23.3004896793974,72.2601145655777,8.394,249429613683.334
France,2010,2.91628929520462,22.2786772420348,74.8050259900583,9.279,2646230027988.34
Gabon,2010,35.586902587574,11.6275991847205,52.7857388651059,20.39,14372593020.2885
"Gambia, The",2010,54.3597825509536,6.23784817523418,39.4023692738123,9.723,1543294926.87301
Georgia,2010,48.0871172148407,10.6016580198982,41.3112247652611,20.203,12426907967.1578
Germany,2010,1.64715967121532,28.3099996449354,70.0428509905143,7.043,3468154343000.01
Ghana,2010,41.9954388582183,15.2287942211142,42.7757478116064,5.384,32197655566.5347
Greece,2010,11.8742448728286,19.749200750781,68.3765773416722,12.719,296417644404.034
Guam,2010,0.317310388594536,14.8471744616792,84.8355151497262,8.2,4949000000.0
Guatemala,2010,33.5001396391971,22.0080464669736,44.4918138938293,3.497,40676578423.4871
Guinea,2010,66.8626553753769,5.73708887816314,27.40025574646,5.097,6853467145.53089
Guinea-Bissau,2010,57.462336778882,9.91003135836472,32.6274244661612,3.137,940112538.936436
Guyana,2010,20.3209268528984,23.5305990634587,56.1484740836428,11.636,3432912516.92427
Haiti,2010,49.4416319598999,11.4391428373199,39.1191966512479,15.252,11859312725.1448
Honduras,2010,36.4516539749527,19.0752878188977,44.4730582061496,4.119,15839344591.9842
"Hong Kong SAR, China",2010,0.256618782622249,13.6599461924742,86.0834350249036,4.329,228638668727.291
Hungary,2010,4.54058555769791,30.7039536013715,64.7554608409306,11.172,131898737241.166
Iceland,2010,5.5872717153693,18.4417834745738,75.9715185697319,7.564,13751161917.7398
India,2010,51.0560741481718,22.3778885601175,26.5660428763685,7.652,1675615519484.96
Indonesia,2010,39.1280807122519,18.6543804676066,42.2175388201416,5.614,755094157621.936
"Iran, Islamic Rep.",2010,18.1118949285879,33.1675274759771,48.720577595435,13.679,487069570461.36
Iraq,2010,11.2871207491262,25.9740213106548,62.738857940219,8.267,138516722649.573
Ireland,2010,5.75127461133386,18.083617016598,76.1651083720682,14.534,221985621537.5
Israel,2010,1.60223322413739,19.6767138471059,78.7210529287567,8.48,239679036634.372
Italy,2010,3.76818699709686,28.6090783727727,67.6227302250993,8.363,2144936254535.0
Jamaica,2010,17.7421772531385,16.0304968905306,66.2273258563309,7.63,13220549908.2494
Japan,2010,3.93845929700602,25.7979583190946,70.2635919272144,5.102,5759071769013.11
Jordan,2010,3.50665883016491,23.8417219921934,72.6516191776417,12.5,27133804225.3521
Kazakhstan,2010,28.2828656658971,18.7155717085625,53.0015626255404,5.77,148047348240.643
Kenya,2010,39.7092719166847,13.0191043444949,47.2716237388203,2.796,45405615063.7551
"Korea, Rep.",2010,6.50802185845983,24.8007738505148,68.6911960293937,3.324,1143672241149.72
Kuwait,2010,2.42695385195248,24.1670003899982,73.4060457580493,1.82,115416245238.478
Kyrgyz Republic,2010,34.3795811798444,21.7581106469104,43.8623081732452,2.887,4794361863.01353
Lao PDR,2010,71.4382770982006,8.31545268923535,20.246270212564,0.708,7131771014.70456
Latvia,2010,8.61443719002562,23.074314328783,68.3112484811913,19.482,23468324572.3343
Lebanon,2010,4.21387902908443,22.7969233532942,72.9891976176214,6.775,38443907042.1227
Lesotho,2010,32.235748872015,32.2734400792341,35.490811048751,16.113,2234754241.91918
Liberia,2010,47.3061268582341,10.7860048461026,41.9079263745531,2.266,1998000000.0
Libya,2010,11.3072119985121,25.915093830659,62.7776941708289,19.276,75380825062.4216
Lithuania,2010,8.83047748491174,24.5594874035241,66.6100351115642,17.814,36638128534.0643
Luxembourg,2010,1.10336086671557,13.3453710495818,85.5512680837026,4.423,56213985987.4168
"Macao SAR, China",2010,0.449790604238973,20.4426790500909,79.1075303456702,2.84,28241798491.593
Madagascar,2010,73.3571582289302,5.98857152699561,20.6542702440742,4.28,9982711338.07029
Malawi,2010,67.6721589307905,7.28849226668199,25.0393488025275,4.798,10128323010.6049
Malaysia,2010,13.3024819332244,27.6126891985547,59.084828868221,3.39,255017638455.59
Maldives,2010,12.7928027202317,17.4453749763869,69.7618223033814,10.881,2588176054.6875
Mali,2010,69.330606403698,7.09914932923393,23.570244267068,1.405,13196527458.3156
Malta,2010,1.33702948243825,25.5173499095129,73.1462258726402,6.847,9097044182.15877
Mauritania,2010,37.8200307104133,16.6867746753993,45.4931946141874,10.075,5628878797.98257
Mauritius,2010,8.63006188984604,28.7098375876065,62.6601005225474,7.654,10003670690.3497
Mexico,2010,14.6355580193577,23.0377649335775,62.3266814732334,5.303,1105424238572.81
Moldova,2010,54.5999570802954,11.6842964565363,33.7157464631683,2.937,6974982369.60155
Mongolia,2010,33.5273600920197,16.2357262784895,50.2369136294908,6.549,7189481998.90094
Montenegro,2010,5.59043872616572,18.5202074616021,75.8888526972514,19.649,4142983843.4912
Morocco,2010,40.0377208894442,22.1722811527696,37.7899979577862,9.09,100865329473.44
Mozambique,2010,76.5406543811623,5.30762302534727,18.1517123956815,3.261,11411894723.864
Myanmar,2010,53.4133309495803,16.3213213077637,30.2653434429572,0.727,49540813342.4834
Namibia,2010,31.7108852816805,12.6677806574819,55.6215045696358,22.12,11431412421.1316
Nepal,2010,67.3918290489205,14.9387589001415,17.6693959278582,10.554,16002656434.4746
Netherlands,2010,3.06169938330933,17.6998607839394,79.2384279906229,4.991,852464982433.335
New Caledonia,2010,2.38387901813983,25.0540097590047,72.5621112228554,13.95,9364350076.91225
New Zealand,2010,6.87052116853752,20.961514954656,72.1680096580007,6.557,146887902524.052
Nicaragua,2010,29.6899422097797,17.8099678469445,52.5000899432758,7.83,8758602232.98358
Niger,2010,77.240977785526,7.40515859268809,15.3538636217859,0.722,7851192502.30917
Nigeria,2010,41.3464509036768,10.2601857973998,48.3933632989234,3.746,366990417129.04
North Macedonia,2010,18.1294167453675,29.3315856319406,52.5389976226919,33.135,9407170321.37752
Norway,2010,2.54825035285731,19.6960016930786,77.7557479540641,3.527,431052143940.438
Oman,2010,5.15772656363818,36.8803190052693,57.9619544310925,3.935,64993498049.4148
Pakistan,2010,43.3894845587388,21.4181004989034,35.1924132718964,0.653,196709621849.586
Panama,2010,17.42073902505,18.704093235539,63.8751677394111,5.845,30231009500.0
Papua New Guinea,2010,25.7467100134234,7.53574046428104,66.7175943266885,2.002,14250786674.7766
Paraguay,2010,25.4540996367203,18.3588253129398,56.18707505034,4.569,27260886405.2263
Peru,2010,28.0998564444752,17.0052830602885,54.8948732585636,3.6,147527631520.729
Philippines,2010,32.9966859321882,15.5266756319317,51.4766384358801,3.605,208368893151.144
Poland,2010,13.0544216014388,30.3034299508357,56.6421484477255,9.578,478111630683.514
Portugal,2010,11.1974884656039,27.2586498546343,61.5438616797618,10.771,238443864993.217
Qatar,2010,1.46304233973707,56.3716895457604,42.1651895956199,0.45,125122306346.154
Romania,2010,31.0114437206019,28.3150661197069,40.6734901596912,6.959,170064350671.827
Russian Federation,2010,7.7472774908842,27.7436649986596,64.509058929457,7.407,1524916715223.95
Rwanda,2010,79.3690490097583,5.73656378745045,14.8943872027912,11.673,6124756654.12346
Samoa,2010,30.7368628675685,14.4907049754269,54.7724321570046,5.621,680260907.153983
Sao Tome and Principe,2010,22.6395025364098,18.2376043200785,59.1208476517755,14.626,190021192.489536
Saudi Arabia,2010,6.43733733935388,23.2882368233485,70.2744258372976,5.55,528207466666.667
Senegal,2010,37.9646159327065,18.2131890217409,43.8222276401723,2.803,16121315909.0758
Serbia,2010,22.3464166804698,25.5963334817487,52.0572498377815,19.204,43536629233.1424
Sierra Leone,2010,63.9115634533922,5.4375670222456,30.6508223048145,4.413,4262805966.78755
Singapore,2010,0.508310879450506,21.6312918728201,77.8603972477294,4.12,239807980591.24
Slovak Republic,2010,3.23498814356824,37.0610886052446,59.7039232511872,14.387,91112160800.7668
Slovenia,2010,8.81755585277654,32.5815087267383,58.6009354204851,7.236,47793117240.9001
Solomon Islands,2010,43.8656897729861,8.46063320932351,47.6736770176904,1.617,898133684.898793
Somalia,2010,34.836615954686,15.4309149768851,49.7325260930334,19.031,2687807003.73935
South Africa,2010,16.5671933066802,21.524977171712,61.9078295216078,24.683,417363822801.713
South Sudan,2010,61.2166614618808,16.1000119173648,22.6833266207544,12.503,14602072410.9506
Spain,2010,4.19778907991846,22.9748631148803,72.8273531196319,19.86,1427989078916.67
Sri Lanka,2010,30.9433557925396,24.8448568622451,44.2117873452153,4.784,58636161081.712
St. Lucia,2010,12.6597255087553,19.0654491801453,68.2762172545308,17.12,1482385185.18519
St. Vincent and the Grenadines,2010,12.6385123888334,20.1883292909117,67.1731583202549,19.966,720447888.888889
Sudan,2010,45.5584071183904,15.0155815350685,39.4260113465412,15.161,58962978034.4828
Suriname,2010,7.69111862093963,24.4683005874013,67.8411138236517,7.15,4368370997.92126
Sweden,2010,2.10050650731022,19.902783844822,77.9966875412289,8.61,492753255885.718
Switzerland,2010,3.55450808052169,22.107763916454,74.3377516302807,4.808,598851027947.721
Syrian Arab Republic,2010,14.7568024647795,33.6512253957482,51.5919721394723,8.61,61390830874.7007
Tajikistan,2010,52.4379027862607,15.8896560790769,31.6723863571004,11.542,5642221099.17704
Tanzania,2010,70.4787760666206,5.74843699715423,23.7727869362251,3.029,32012892919.37
Thailand,2010,38.2444879584364,20.6443987197214,41.1111133218423,0.622,341104766329.17
Timor-Leste,2010,54.9698174675418,10.0598859770996,34.9702965553586,3.301,881909300.0
Togo,2010,39.8643360889541,17.899292922956,42.2363709880899,2.383,4746389531.6959
Tonga,2010,31.7990266713792,27.8676490579375,40.3333242706832,1.513,366887374.989696
Trinidad and Tobago,2010,3.80020483634557,29.8027683570776,66.3971801271948,4.033,22157920592.3669
Tunisia,2010,17.9460990980078,33.4203909913051,48.6335099106871,13.049,46206091937.9628
Turkiye,2010,23.7042220493162,26.2226359094294,50.0731377051125,11.879,776967266305.53
Turkmenistan,2010,30.2919716334005,29.4624886650791,40.2455397015204,4.0,22583157894.7368
Uganda,2010,71.4088182668382,7.39745852750051,21.1937323458076,3.619,26673441430.7857
Ukraine,2010,16.5504759648837,26.8921047566879,56.5574143435929,8.1,141209170427.233
United Arab Emirates,2010,3.56069372108222,26.2554425891521,70.1838456013135,2.811,300189052688.904
United Kingdom,2010,1.21592447666869,19.2102555434201,79.5738199799112,7.924,2485482596184.71
United States,2010,1.73921587365385,19.3707404278191,78.890043698527,9.633,15048971000000.0
Uruguay,2010,11.5668268881244,21.4126938886591,67.0204148858623,7.158,41950361211.9581
Uzbekistan,2010,26.8145254500037,22.6978802619622,50.4875942880341,5.36,49765676402.4495
Vanuatu,2010,63.8309904669575,6.85591371788657,29.3130958151559,4.685,670712979.682038
"Venezuela, RB",2010,8.54503109615683,21.9677461115226,69.4872311822882,7.112,393192354510.653
Viet Nam,2010,48.7073195346929,21.6785970489132,29.6140894344267,1.114,147201173196.979
Virgin Islands (U.S.),2010,1.76133861734919,18.0999559665346,80.1387054161163,11.742,4324000000.0
West Bank and Gaza,2010,11.8108197542966,24.6791636725635,63.510155028778,21.416,9681500000.0
"Yemen, Rep.",2010,24.1114419275204,19.0285259894596,56.8600320830199,12.779,30906749533.221
Zambia,2010,66.4887244083365,8.66480844171075,24.8464407946442,13.19,20265559483.8548
Zimbabwe,2010,67.1622887283061,9.23570097695017,23.6020102947437,5.447,12041602761.7901
Afghanistan,2011,52.7909099883452,15.7892578015891,31.4198475151769,7.784,17805098206.3141
Albania,2011,45.3880219685875,18.8645951156652,35.7472995624787,13.481,12973755874.5365
Algeria,2011,10.7719601925648,30.8573750874896,58.370654685301,9.96,218331946925.304
Angola,2011,51.1022140863603,8.25703010969481,40.6407676110202,16.77,111789747670.59
Argentina,2011,8.59001187423635,22.0519598226322,69.3580283031315,7.18,530158122010.442
Armenia,2011,52.739336522266,15.5639436776854,31.6966423235511,18.884,10142111824.5835
Australia,2011,2.81993969066137,20.8324490973328,76.3476112120058,5.083,1398610616772.97
Austria,2011,4.93754895570462,26.0255499958883,69.0369010484071,4.637,428954737064.057
Azerbaijan,2011,37.8827775732967,14.0745423059932,48.0426801207101,5.42,65952796427.9473
"Bahamas, The",2011,3.68968407080144,12.9442666471683,83.3666117338703,14.52,10070450000.0
Bahrain,2011,1.0974674623355,35.1522019529247,63.7504783321095,1.21,29914680851.0638
Bangladesh,2011,46.6413801336465,18.5563197157415,34.802300150612,3.736,128607482310.357
Barbados,2011,2.96424931103477,18.6885122126166,78.3472384763487,11.19,5342183800.0
Belarus,2011,12.2469847182348,32.7308937270753,55.0221215546899,6.022,61762382327.9319
Belgium,2011,1.3005247930685,23.2336846489351,75.4657683096893,7.14,527196649048.639
Belize,2011,18.3023656229855,15.4634548377357,66.2333635258309,8.43,1827050000.0
Benin,2011,43.6134174554525,18.5519508381551,37.8346317063924,2.647,10693321363.6574
Bhutan,2011,57.091937628137,8.74435591572712,34.1637064561359,3.23,1977728658.68259
Bolivia,2011,33.1777220189697,17.6999575131238,49.1223204679065,2.255,23963164696.592
Bosnia and Herzegovina,2011,19.6100646927577,28.8834022280913,51.5064364073672,27.582,18644233537.1093
Botswana,2011,22.747285948532,18.1798181930181,59.0728958584499,18.054,15110643612.1729
Brazil,2011,10.8244030719312,23.0927493341306,66.0828487335206,7.578,2616156223917.69
Brunei Darussalam,2011,1.36995898745911,17.9571335413602,80.6729074711807,6.442,18524791070.6802
Bulgaria,2011,6.77905526459039,31.4547252625293,61.7662194728803,11.26,57681293006.9721
Burkina Faso,2011,78.7069055039846,5.97629946013451,15.3167950358809,3.827,12080295977.5632
Burundi,2011,87.7398542446759,3.10202922592375,9.15811652940035,1.602,2235820809.32006
Cabo Verde,2011,19.1052603975455,20.9440394398699,59.9507001625846,10.948,2046817987.20109
Cambodia,2011,56.5476655814658,16.4718060518903,26.9805283666439,0.577,16032622023.8265
Cameroon,2011,53.1935327011914,12.6462099163965,34.1602453461976,3.987,30630910495.217
Canada,2011,1.78791916996377,20.2853836490512,77.926697180985,7.637,1793326630174.52
Central African Republic,2011,72.9991247575342,6.65923499077447,20.3416402516913,5.281,2437982705.12093
